customer_id,age,gender,city,plan_type,monthly_bill,data_usage_gb,call_minutes,sms_count,complaints,customer_tenure_months,payment_method,network_quality,support_calls,device_type,churn_status,customer_rating
C10589,56.0,Female,Chennai,Standard,2102.3,42.94,485,51,3,6,UPI,Average,0,Android,No,3.7
C10532,28.0,Female,Pune,Basic,,33.32,406,44,1,30,Credit Card,Average,2,Android,Yes,3.4
C10035,64.0,Male,Salem,Standard,1610.37,15.15,510,55,0,48,Debit Card,Excellent,3,Android,No,4.1
C10822,64.0,Female,Salem,Basic,617.18,14.56,435,53,0,1,UPI,Average,3,Android,Yes,3.9
C10760,30.0,Male,Madurai,Premium,1632.38,12.93,67,37,3,40,Credit Card,Good,4,Android,Yes,2.6
C10152,54.0,Female,Bengaluru,Standard,1080.4,32.1,340,39,1,47,Debit Card,Good,1,iPhone,No,4.3
C10752,36.0,Female,Chennai,Premium,1952.0,26.35,467,50,1,55,Auto Pay,Good,3,Android,No,2.9
C10315,47.0,Female,Chennai,Unlimited,1380.53,12.69,223,41,2,28,Credit Card,,4,Feature Phone,Yes,3.3
C10237,20.0,Male,Chennai,Basic,1874.91,7.25,739,52,0,17,Auto Pay,Excellent,4,iPhone,Yes,3.8
C10022,55.0,Female,Madurai,Premium,396.87,18.34,487,39,0,26,UPI,Excellent,1,Android,No,4.7
C11115,53.0,Female,Madurai,Standard,223.18,38.61,156,47,0,50,Net Banking,Poor,2,Android,No,3.8
C11099,64.0,Female,Trichy,Basic,1831.24,4.01,554,45,2,8,Debit Card,Good,0,Android,Yes,5.0
C10096,24.0,Male,Pune,Basic,679.31,2.9,385,51,2,62,Debit Card,Good,3,Android,Yes,3.4
C10798,55.0,Male,Salem,Premium,1465.52,2.34,677,36,1,44,Debit Card,Average,1,Android,No,3.3
C10186,23.0,Female,Madurai,Basic,316.65,11.5,330,42,0,20,Net Banking,Good,3,iPhone,No,4.0
C10573,31.0,Male,Hyderabad,Standard,2473.33,19.37,145,48,0,82,Net Banking,Good,3,Android,No,3.5
C10531,62.0,Male,Mumbai,Standard,2489.19,13.74,661,36,1,30,Net Banking,Good,2,Android,No,3.7
C10813,41.0,Male,Pune,Standard,1572.82,12.51,258,37,1,61,Net Banking,Average,3,Android,Yes,2.8
C10456,54.0,Female,Bengaluru,Basic,2173.56,23.72,148,43,0,48,Debit Card,Average,6,iPhone,Yes,2.0
C10566,29.0,Female,Kochi,Standard,1752.85,4.54,81,42,2,78,UPI,Good,1,Android,No,2.7
C10359,,Female,Kochi,Premium,2066.29,23.83,513,36,3,48,Debit Card,Good,1,iPhone,No,2.6
C10472,53.0,Male,Pune,Premium,634.15,12.14,294,62,0,17,UPI,Average,1,Android,No,3.6
C10333,34.0,Other,Madurai,Premium,250.9,14.35,542,42,2,15,Auto Pay,Good,2,iPhone,No,3.2
C10919,53.0,Male,Salem,Standard,444.23,11.69,80,39,3,68,UPI,Poor,2,Android,No,1.9
C10818,30.0,Female,Kochi,Standard,2199.19,19.51,409,42,2,8,Debit Card,Average,4,Android,Yes,2.9
C10610,59.0,Female,Hyderabad,Basic,576.86,8.31,338,38,5,75,Auto Pay,Average,1,iPhone,No,2.8
C10855,31.0,Male,Coimbatore,Basic,1559.95,59.61,215,54,1,52,Net Banking,Good,1,iPhone,No,4.4
C10303,31.0,Male,Trichy,Basic,1495.95,8.88,592,48,2,51,Credit Card,Poor,0,iPhone,No,2.9
C10340,52.0,Female,Madurai,Premium,1923.68,10.26,319,41,4,55,UPI,Good,1,Android,No,2.9
C10295,19.0,Male,Salem,Basic,1284.0,22.46,139,52,0,32,Credit Card,Average,2,Android,No,3.5
C10031,59.0,Female,Trichy,Standard,1344.7,10.24,232,43,1,60,UPI,Average,1,Android,No,4.3
C10254,28.0,Female,Chennai,Standard,2209.91,18.43,715,47,6,44,Auto Pay,Good,0,Android,Yes,2.2
C11067,57.0,Male,Madurai,Standard,390.41,22.52,624,43,1,16,UPI,Good,1,Android,No,4.0
C10744,22.0,Female,Trichy,Basic,1173.67,7.45,461,48,3,7,Net Banking,Excellent,2,Android,Yes,2.6
C10258,48.0,Male,Madurai,Premium,1141.25,10.63,499,37,0,78,Credit Card,Good,0,Android,No,4.0
C10199,58.0,Female,Bengaluru,Standard,1482.11,6.1,259,42,4,18,Debit Card,Average,3,Android,Yes,2.4
C10429,34.0,Male,Salem,Standard,927.97,16.3,203,42,3,11,Debit Card,Average,0,Android,No,2.6
C10146,30.0,Female,Pune,Unlimited,1210.67,20.86,389,40,1,58,UPI,Good,3,Android,No,3.7
C10432,43.0,Female,Hyderabad,Basic,894.67,15.97,730,49,1,46,Auto Pay,Excellent,0,Feature Phone,No,2.7
C10074,31.0,Female,Hyderabad,Standard,463.84,25.58,208,48,0,44,UPI,Poor,3,Feature Phone,No,3.2
C10925,57.0,Male,Salem,Standard,2188.66,11.3,99,41,1,17,Auto Pay,Good,5,Android,No,2.6
C11156,57.0,Female,Salem,Basic,,9.52,475,48,1,26,UPI,Poor,1,iPhone,Yes,2.7
C10900,27.0,Male,Chennai,Unlimited,1967.12,8.84,359,43,0,86,Net Banking,Good,1,Android,No,4.6
C10829,21.0,Female,Kochi,Standard,686.02,12.57,350,51,1,16,UPI,Average,2,Android,No,2.7
C10055,25.0,Male,Kochi,Unlimited,1109.66,47.92,332,48,1,9,Credit Card,Excellent,1,Android,No,3.6
C11151,45.0,Female,Mumbai,Standard,1511.96,10.7,49,48,1,22,Auto Pay,Good,1,Android,No,4.1
C10637,36.0,Female,Bengaluru,Unlimited,1103.64,14.35,209,48,2,39,Debit Card,Excellent,2,Android,No,3.2
C10678,33.0,Female,Salem,Standard,920.52,31.8,441,42,2,16,Net Banking,Average,3,iPhone,No,3.7
C10142,32.0,Male,Salem,Unlimited,397.1,18.0,278,44,2,63,UPI,Good,0,Android,No,3.8
C11078,50.0,Female,Hyderabad,Unlimited,2434.24,47.15,462,48,1,60,Net Banking,Excellent,2,Android,Yes,3.8
C10705,30.0,Male,Chennai,Standard,327.2,16.35,452,47,2,64,Net Banking,Average,3,iPhone,No,3.1
C10937,,Male,Coimbatore,Standard,1315.96,20.74,232,32,3,89,Debit Card,Good,0,Android,Yes,2.9
C10441,51.0,Female,Chennai,Premium,1350.33,20.99,425,33,1,5,UPI,Good,0,Android,No,4.0
C10004,60.0,Male,Salem,Basic,1931.99,17.69,301,52,2,1,Net Banking,Average,4,Android,Yes,3.2
C10221,21.0,Female,Hyderabad,Premium,526.88,12.37,88,41,3,11,UPI,Average,1,iPhone,Yes,3.9
C11002,57.0,Male,Hyderabad,Standard,2356.82,8.03,216,51,4,23,Debit Card,Excellent,2,Android,Yes,3.8
C11193,41.0,Female,Hyderabad,Standard,747.07,35.34,696,48,2,9,Net Banking,Good,3,Feature Phone,No,3.4
C10974,23.0,Male,Madurai,Standard,1617.23,16.66,555,37,4,71,UPI,Average,2,Android,No,2.4
C11000,19.0,Female,Trichy,Basic,1755.22,11.46,880,46,4,16,UPI,Excellent,2,Feature Phone,Yes,1.8
C11011,32.0,Female,Chennai,Standard,345.73,29.56,378,45,1,95,Credit Card,Excellent,2,Android,No,3.2
C10328,50.0,Female,Coimbatore,Basic,1465.22,34.11,253,40,1,56,Net Banking,Good,1,iPhone,No,3.5
C11050,25.0,Female,Pune,Unlimited,1789.96,30.82,434,32,2,52,Credit Card,Average,0,Android,No,2.0
C10697,54.0,Male,Pune,Basic,613.36,26.6,543,45,0,39,UPI,Poor,3,Android,No,3.2
C10130,52.0,Female,,Premium,1859.75,17.7,235,40,2,14,Auto Pay,,1,iPhone,Yes,4.2
C10390,63.0,Other,Hyderabad,Premium,1143.57,15.77,419,39,2,18,Credit Card,Good,3,Android,Yes,2.8
C10076,32.0,Female,Kochi,Standard,1153.1,12.28,11,37,0,35,Net Banking,Good,2,iPhone,No,4.0
C11081,44.0,Male,Chennai,Unlimited,1278.64,27.75,200,37,1,15,Credit Card,Excellent,2,iPhone,Yes,3.0
C10802,47.0,Female,Hyderabad,Basic,1880.88,14.42,103,43,2,60,Auto Pay,Good,2,Android,No,2.7
C10935,23.0,Female,Salem,Standard,2325.68,7.93,158,62,5,42,Debit Card,Good,1,Android,Yes,2.3
C10761,21.0,Female,Kochi,Standard,1904.74,14.24,435,58,2,94,Auto Pay,Average,0,iPhone,No,3.4
C11092,27.0,Female,Salem,Premium,2360.83,6.68,110,49,0,39,Credit Card,Average,1,Feature Phone,No,4.2
C11044,42.0,Female,Hyderabad,Premium,1727.9,19.64,97,48,0,72,Auto Pay,Good,4,iPhone,No,3.8
C10567,58.0,Male,Coimbatore,Standard,1369.46,20.46,896,46,2,71,Credit Card,Excellent,1,Android,Yes,2.7
C10844,59.0,Female,Salem,Standard,895.38,2.67,298,42,2,12,UPI,Good,1,Android,Yes,3.1
C11098,48.0,Male,Trichy,Basic,1257.82,45.64,327,42,2,12,UPI,Average,1,iPhone,No,3.2
C10086,41.0,Male,Pune,Standard,547.29,31.68,705,36,0,48,UPI,Good,1,iPhone,No,3.4
C10204,54.0,Male,Pune,Standard,625.14,37.98,291,51,1,45,Debit Card,Good,2,Android,No,2.6
C10857,62.0,Male,Coimbatore,Standard,1732.38,10.69,141,44,1,13,Net Banking,Good,1,Android,No,3.3
C10898,54.0,Male,Coimbatore,Unlimited,647.4,15.22,566,38,3,28,Debit Card,Average,2,Android,No,2.6
C10963,23.0,Female,Pune,Basic,500.96,13.83,147,41,1,18,Net Banking,Good,2,Android,No,3.3
C10923,64.0,Female,Madurai,Standard,2421.43,12.48,214,38,0,49,Credit Card,Excellent,3,Android,No,4.0
C10614,22.0,Female,Kochi,Basic,483.85,13.09,506,44,1,49,Debit Card,Good,2,Android,No,3.4
C10057,52.0,Male,Bengaluru,Standard,1243.62,15.01,185,45,3,60,Credit Card,Good,1,Android,No,3.6
C10915,58.0,Male,Pune,Standard,1527.51,6.66,66,60,1,27,UPI,Good,4,Android,No,3.6
C10289,52.0,Male,Coimbatore,Premium,1311.75,27.34,213,52,0,95,Auto Pay,Good,2,iPhone,No,4.0
C10378,59.0,Male,Pune,Unlimited,730.49,8.79,175,44,2,40,Net Banking,Average,3,Feature Phone,Yes,3.1
C10296,52.0,Female,Bengaluru,Unlimited,,9.31,297,35,1,2,Debit Card,Good,2,Android,No,4.2
C10492,19.0,Female,Coimbatore,Standard,1761.07,35.04,266,50,0,84,Net Banking,Good,1,Android,Yes,4.9
C11005,18.0,Female,Madurai,Basic,1810.86,13.31,340,54,0,33,Net Banking,Poor,4,Android,Yes,2.0
C10462,64.0,Male,Pune,Standard,2207.0,15.8,155,40,0,68,Credit Card,Average,1,Android,No,3.9
C10362,49.0,Female,Madurai,Standard,1737.42,4.7,383,38,1,16,Debit Card,Good,2,Android,Yes,4.1
C10587,62.0,Female,Chennai,Unlimited,2082.4,,283,39,0,55,Net Banking,Good,1,Android,No,4.3
C10215,19.0,Female,Salem,Standard,1391.69,10.91,295,43,4,59,UPI,Excellent,2,Feature Phone,No,3.1
C10198,41.0,Male,Trichy,Standard,2218.48,32.19,263,43,1,45,Credit Card,Excellent,0,Android,No,4.0
C10018,19.0,Male,Salem,Standard,447.5,10.91,501,50,1,3,Auto Pay,Excellent,5,Android,No,3.4
C10193,61.0,Female,Hyderabad,Premium,1362.1,14.22,97,54,0,77,Auto Pay,Excellent,0,iPhone,No,4.3
C10151,47.0,Female,Coimbatore,Premium,2274.53,10.88,212,44,2,23,Credit Card,Excellent,2,Android,No,2.4
C10373,50.0,Male,Chennai,Premium,2491.98,12.16,93,50,3,53,Net Banking,Poor,2,Android,Yes,2.6
C10544,53.0,Female,Hyderabad,Standard,475.84,22.54,196,40,0,80,Auto Pay,,5,iPhone,No,4.1
C10112,,Female,Madurai,Basic,1194.37,11.62,427,39,3,46,Auto Pay,Excellent,5,iPhone,No,2.3
C10079,40.0,Female,Mumbai,Standard,1215.68,19.47,674,26,2,54,UPI,Excellent,2,Android,No,4.0
C10502,60.0,Male,Mumbai,Basic,1450.79,33.22,147,38,0,73,UPI,Good,2,iPhone,Yes,3.6
C10593,52.0,Female,Hyderabad,Standard,736.2,9.29,420,45,4,77,Auto Pay,Excellent,1,Android,No,2.6
C10475,54.0,Female,Coimbatore,Basic,1588.92,22.36,325,33,1,87,Net Banking,Good,2,Android,No,3.7
C10856,43.0,Male,Trichy,Standard,640.65,11.0,227,43,2,81,Credit Card,,3,Feature Phone,No,3.1
C10366,19.0,Male,Trichy,Unlimited,552.7,19.55,454,44,1,27,UPI,Good,1,iPhone,Yes,4.4
C10797,,Male,Salem,Premium,2128.93,,145,50,0,7,Debit Card,Excellent,3,Android,No,3.6
C11020,28.0,Female,Chennai,Standard,2043.23,21.29,479,55,1,61,Debit Card,Good,1,Android,Yes,4.4
C10121,41.0,Female,Hyderabad,Basic,1648.21,22.39,304,41,0,81,Debit Card,Good,4,iPhone,No,3.6
C10515,48.0,Female,Madurai,Premium,367.74,53.45,310,43,3,6,Credit Card,Average,2,Android,Yes,3.1
C10592,22.0,Male,Salem,Premium,,8.29,233,40,2,48,Auto Pay,Good,4,Android,No,3.1
C10782,32.0,Male,Salem,Basic,2400.41,21.38,236,55,1,81,Debit Card,Good,4,Android,Yes,3.3
C10494,49.0,Male,Mumbai,Basic,821.29,8.55,520,36,1,14,Credit Card,Excellent,1,iPhone,No,4.8
C11085,50.0,Male,Coimbatore,Premium,495.86,15.62,218,44,1,30,UPI,Good,1,Android,No,4.2
C10613,19.0,Female,Pune,Premium,1659.29,20.18,322,42,3,50,UPI,Average,3,Android,Yes,2.7
C10251,35.0,Male,Mumbai,Unlimited,1998.58,6.64,173,39,1,68,Net Banking,Poor,4,Android,No,2.5
C10001,56.0,Female,Kochi,Standard,1529.53,16.45,184,31,0,28,UPI,Excellent,3,Android,Yes,5.0
C10168,23.0,Female,Pune,Standard,1443.56,4.55,462,40,2,49,Debit Card,Good,3,iPhone,No,3.0
C10355,42.0,Female,Pune,Standard,1390.58,17.42,524,49,3,33,Credit Card,Good,1,iPhone,Yes,3.4
C10484,49.0,Female,Madurai,Basic,1033.86,29.66,713,39,0,17,Debit Card,Excellent,5,Android,No,2.4
C10908,34.0,Male,Kochi,Premium,302.85,14.33,418,52,5,20,Auto Pay,Average,1,Android,No,2.7
C10791,55.0,Male,Coimbatore,Standard,672.75,18.2,281,50,0,22,UPI,Good,1,Android,No,4.1
C10306,25.0,Male,Salem,Standard,1504.0,14.53,70,44,1,80,Net Banking,Average,0,Android,Yes,3.3
C11003,19.0,Male,Coimbatore,Unlimited,832.8,21.91,490,47,3,86,Debit Card,Good,3,iPhone,No,2.8
C10239,53.0,Female,Coimbatore,Unlimited,1103.24,6.84,292,55,0,36,Auto Pay,Good,1,Android,No,4.4
C11023,29.0,Female,Coimbatore,Basic,614.51,23.7,290,48,6,60,UPI,Good,1,Feature Phone,Yes,2.4
C10823,40.0,Female,Chennai,Basic,1188.8,17.14,352,44,0,56,UPI,Good,2,Feature Phone,No,3.7
C10834,49.0,Female,Trichy,Standard,1732.93,12.49,212,42,3,63,Credit Card,Good,0,iPhone,Yes,4.1
C10269,54.0,Female,Chennai,Basic,336.12,3.4,714,42,2,34,Auto Pay,Good,2,iPhone,No,3.6
C10155,62.0,Female,Bengaluru,Unlimited,310.23,21.37,248,44,1,51,UPI,Average,3,Feature Phone,Yes,3.5
C10743,48.0,Male,Pune,Standard,2313.18,11.72,309,40,1,15,Debit Card,Good,1,Android,No,3.9
C10887,64.0,Male,Kochi,Premium,395.43,8.49,576,49,0,14,Auto Pay,Good,0,iPhone,No,4.1
C10115,26.0,Female,Coimbatore,Premium,2360.01,10.86,491,42,0,16,UPI,Good,3,iPhone,Yes,3.3
C10976,21.0,Male,Coimbatore,Basic,949.19,17.36,88,41,2,42,UPI,,1,iPhone,No,2.9
C11197,41.0,Male,Chennai,Standard,219.9,11.37,71,40,2,4,Net Banking,Good,2,Feature Phone,Yes,3.1
C10211,49.0,Male,Pune,Unlimited,376.53,27.52,445,51,1,36,Auto Pay,Good,1,iPhone,No,3.2
C10227,51.0,Female,,Premium,1675.18,12.4,56,36,0,10,UPI,Good,2,iPhone,No,3.2
C10909,30.0,Male,Chennai,Premium,1206.17,17.88,195,51,1,2,Debit Card,Average,2,iPhone,No,3.8
C10870,25.0,Female,Mumbai,Standard,,6.72,384,47,5,81,Auto Pay,Good,4,Android,No,2.2
C11146,21.0,Male,Chennai,Premium,399.02,26.87,276,53,3,15,Net Banking,Excellent,1,Android,No,3.3
C10300,50.0,Male,Mumbai,Standard,256.96,20.0,552,49,2,73,UPI,Poor,2,Android,No,1.0
C10478,22.0,Female,Kochi,Basic,2106.99,14.83,480,44,2,73,Credit Card,Excellent,0,Feature Phone,No,3.5
C10356,59.0,Male,Pune,Premium,691.19,19.69,686,39,3,7,UPI,Good,3,Android,Yes,2.8
C11170,57.0,Male,Madurai,Standard,588.07,39.3,153,53,3,52,UPI,Excellent,3,Android,No,2.6
C10673,31.0,Female,Hyderabad,Unlimited,2240.18,8.45,95,39,1,40,Credit Card,Average,1,Android,No,3.7
C10260,59.0,Female,Coimbatore,Standard,615.05,21.9,439,50,1,85,Auto Pay,Good,2,iPhone,No,3.4
C10889,63.0,Other,Kochi,Standard,1390.42,18.63,259,68,2,34,Auto Pay,Average,2,Feature Phone,No,3.9
C10631,36.0,Female,Coimbatore,Premium,2084.14,22.54,217,45,0,18,UPI,Good,0,Android,No,3.6
C11061,34.0,Female,,Standard,2187.04,25.27,737,54,2,50,UPI,Excellent,2,Android,No,3.3
C11110,29.0,Male,Mumbai,Basic,1274.76,31.01,258,44,0,50,Auto Pay,,2,Android,No,4.1
C10335,45.0,Male,Kochi,Basic,1526.37,18.69,245,51,0,43,UPI,Excellent,2,Feature Phone,No,4.4
C11026,18.0,Other,Kochi,Premium,,11.73,449,45,2,84,UPI,Excellent,1,iPhone,No,2.9
C10975,43.0,Male,Kochi,Standard,291.77,7.95,222,48,2,39,UPI,Excellent,2,iPhone,No,3.2
C10671,64.0,Female,Madurai,Standard,2356.55,19.36,159,40,1,79,Net Banking,Excellent,2,iPhone,No,3.6
C11025,52.0,Female,Trichy,Standard,702.17,16.28,521,38,0,73,UPI,Excellent,1,Android,Yes,4.4
C11066,57.0,Female,Hyderabad,Premium,1802.48,12.02,570,41,1,4,Debit Card,Average,3,Android,No,3.0
C10547,49.0,Male,Salem,Standard,2335.26,31.54,414,49,2,27,Debit Card,Good,1,iPhone,No,4.3
C10145,59.0,Male,Madurai,Premium,503.01,3.67,246,43,2,91,UPI,Excellent,2,Android,No,2.7
C10581,42.0,Female,Trichy,Premium,422.94,22.95,363,47,2,51,Auto Pay,Excellent,3,Feature Phone,No,3.4
C10330,36.0,Male,Kochi,Standard,1398.17,5.76,99,42,0,23,UPI,Good,0,Android,No,4.3
C11035,47.0,Female,Pune,Basic,1289.91,23.3,764,55,1,70,Debit Card,Excellent,1,Android,No,3.2
C10420,47.0,Male,Salem,Unlimited,2145.09,2.3,555,52,2,61,Net Banking,Good,1,Feature Phone,No,4.2
C11184,19.0,Female,Coimbatore,Basic,1083.39,11.86,294,38,1,24,UPI,Average,2,Android,No,3.4
C10770,43.0,Male,Mumbai,Basic,1020.06,17.44,503,33,1,52,Auto Pay,Excellent,3,Android,No,3.6
C10298,58.0,Female,Bengaluru,Standard,682.25,29.32,82,34,1,59,Credit Card,Average,1,Android,No,4.2
C10706,45.0,Female,Mumbai,Premium,1601.57,10.6,193,35,2,39,Auto Pay,Good,2,iPhone,Yes,3.0
C10409,54.0,Male,Hyderabad,Unlimited,1683.0,3.27,374,55,5,8,UPI,Good,2,Android,Yes,2.5
C11063,64.0,Male,Mumbai,Basic,1291.75,10.7,443,53,2,73,Net Banking,Good,2,Android,No,3.7
C10607,63.0,Male,Hyderabad,Standard,883.6,30.15,124,51,2,6,Auto Pay,Good,1,Android,No,3.1
C10893,35.0,Female,Kochi,Basic,1186.04,38.67,132,50,1,80,Auto Pay,Excellent,6,iPhone,Yes,2.4
C10498,29.0,Male,Salem,Standard,1982.66,22.83,812,42,0,51,Credit Card,Good,2,iPhone,No,3.9
C10108,50.0,Male,Mumbai,Basic,1110.52,13.87,229,51,1,74,UPI,Poor,4,iPhone,No,2.8
C11106,22.0,Female,Coimbatore,Standard,289.53,15.15,193,52,1,16,Net Banking,Average,0,iPhone,No,3.8
C10126,39.0,Male,Bengaluru,Premium,485.0,40.33,373,59,4,49,UPI,Average,1,Android,No,3.0
C10471,56.0,Female,Madurai,Premium,1461.49,16.59,125,44,1,83,Auto Pay,Poor,4,iPhone,No,3.0
C10421,64.0,Female,Madurai,Unlimited,619.47,18.86,127,48,2,44,Debit Card,Good,2,Feature Phone,No,3.1
C10742,22.0,Male,Mumbai,Basic,1909.98,16.65,148,46,3,27,Credit Card,Good,0,iPhone,Yes,4.4
C11144,61.0,Male,Salem,Standard,794.22,22.81,138,35,1,19,Credit Card,Good,2,iPhone,No,4.1
C10247,58.0,Male,Pune,Basic,2320.6,25.69,243,39,0,27,Debit Card,Average,1,iPhone,No,3.3
C10268,,Male,Hyderabad,Standard,2191.77,13.35,162,54,0,17,Debit Card,Poor,1,Android,Yes,3.4
C10546,56.0,Female,Bengaluru,Standard,1864.27,19.09,408,33,2,80,UPI,Average,1,Android,No,3.9
C10050,37.0,Male,Salem,Standard,329.83,20.03,461,54,0,75,UPI,Excellent,1,Android,No,4.2
C10162,24.0,Male,Hyderabad,Premium,2098.64,28.26,152,58,0,47,Debit Card,Average,2,iPhone,No,4.6
C10208,45.0,Male,Chennai,Standard,2374.73,6.74,754,40,1,71,Credit Card,,3,iPhone,No,4.0
C10578,22.0,Male,Bengaluru,Standard,1437.31,7.62,152,51,2,74,,Average,3,Android,No,4.2
C10514,29.0,Male,Chennai,Standard,773.94,15.85,419,50,0,29,Net Banking,Poor,3,iPhone,No,3.8
C10068,35.0,Female,Coimbatore,Premium,571.42,19.75,410,57,2,12,UPI,Excellent,2,iPhone,No,2.9
C11157,58.0,Female,Chennai,Premium,570.33,,294,49,0,81,Auto Pay,Excellent,0,Android,No,5.0
C10346,48.0,Male,Hyderabad,Basic,766.77,17.21,356,40,3,34,UPI,Excellent,2,iPhone,Yes,3.3
C10343,41.0,Male,Chennai,Premium,614.81,9.24,641,45,1,31,Credit Card,Average,0,iPhone,Yes,3.9
C10707,46.0,Male,Chennai,Basic,752.85,4.41,375,47,1,54,UPI,Good,0,Android,No,4.1
C10800,41.0,Other,Coimbatore,Standard,1873.67,7.67,173,44,0,7,Credit Card,Average,1,Android,No,4.6
C10759,62.0,Male,Hyderabad,Basic,2363.28,20.74,334,50,2,7,Net Banking,Poor,4,Android,Yes,1.5
C10002,46.0,Male,Mumbai,Premium,1793.87,20.58,648,52,1,77,,Average,1,iPhone,No,3.8
C10308,20.0,Female,Bengaluru,Unlimited,1889.56,3.36,113,54,4,84,Net Banking,Poor,3,Android,Yes,2.1
C10882,62.0,Male,Coimbatore,Premium,2316.23,14.48,484,59,1,60,Auto Pay,Good,1,Android,No,3.7
C10826,28.0,Other,Pune,Basic,1430.3,10.62,252,39,0,10,Credit Card,Good,1,Android,No,5.0
C11075,32.0,Male,Pune,Basic,2099.87,3.79,108,55,1,16,Net Banking,Good,2,Android,Yes,4.8
C10645,25.0,Male,Salem,Basic,1899.78,6.5,192,37,4,13,Credit Card,Poor,2,iPhone,No,1.7
C10758,18.0,Male,Hyderabad,Basic,2025.05,23.07,531,45,1,59,Debit Card,Excellent,4,iPhone,No,3.7
C10006,38.0,Male,Chennai,Standard,1348.91,13.66,503,32,4,19,Debit Card,Average,1,Android,Yes,3.0
C10936,54.0,Female,Mumbai,Premium,328.32,12.34,940,48,2,63,UPI,Good,1,Android,No,3.5
C11089,21.0,Male,Mumbai,Standard,722.21,5.14,1075,39,1,58,UPI,Poor,1,Android,Yes,2.4
C10620,62.0,Male,Chennai,Premium,378.07,11.65,121,52,1,58,Auto Pay,Average,2,Android,Yes,3.3
C10639,20.0,Female,Salem,Standard,566.72,21.34,160,47,0,37,Net Banking,Excellent,1,iPhone,No,4.2
C10793,35.0,Male,Hyderabad,Unlimited,289.31,5.12,120,41,2,75,Net Banking,Good,3,iPhone,No,3.4
C10991,60.0,Male,Coimbatore,Standard,398.43,41.91,288,42,1,56,Net Banking,Good,3,iPhone,No,2.9
C10616,54.0,Male,Pune,Basic,2290.69,25.91,261,32,3,21,UPI,Average,0,Android,No,3.6
C10009,40.0,Other,Bengaluru,Unlimited,628.27,9.76,403,51,1,67,Auto Pay,Excellent,2,iPhone,No,3.9
C10034,32.0,Female,Pune,Standard,906.87,18.66,56,45,2,52,Auto Pay,Good,0,Android,Yes,4.0
C10584,40.0,Male,Pune,Standard,215.06,30.14,591,41,3,27,Auto Pay,Poor,2,Android,No,3.1
C10122,54.0,Male,Chennai,Standard,2104.9,19.61,88,32,1,65,Auto Pay,Average,2,Android,No,4.2
C10511,61.0,Male,Bengaluru,Unlimited,1366.84,15.4,645,50,3,67,Credit Card,Good,1,Android,No,2.9
C10182,30.0,Female,Salem,Premium,574.74,10.2,305,35,5,31,Credit Card,Excellent,1,Android,No,3.1
C10410,50.0,Female,Chennai,Premium,1912.99,8.46,399,41,3,32,Credit Card,Good,0,Android,No,3.4
C11088,50.0,Female,Madurai,Premium,1283.74,4.26,382,46,1,58,Debit Card,Good,1,iPhone,No,4.5
C11137,35.0,Female,Mumbai,Unlimited,2496.22,7.93,223,38,3,81,UPI,Poor,1,Android,Yes,2.6
C10161,49.0,Male,Madurai,Premium,1474.78,14.76,136,48,1,16,Credit Card,Average,1,Android,No,3.9
C11198,50.0,Male,Pune,Basic,1690.08,8.92,262,38,1,9,Net Banking,Average,1,iPhone,No,4.7
C10763,57.0,Male,Madurai,Unlimited,2142.59,17.54,300,50,0,2,Auto Pay,Excellent,1,iPhone,No,3.7
C10922,51.0,Male,Madurai,Standard,,28.4,505,38,1,86,UPI,Poor,4,Android,Yes,1.9
C10973,22.0,Female,Mumbai,Basic,718.32,29.97,251,47,0,19,Debit Card,Excellent,0,Android,No,4.3
C10389,25.0,Male,Bengaluru,Premium,917.98,19.68,85,44,4,54,UPI,Excellent,2,Android,No,2.8
C10954,41.0,Female,Hyderabad,Premium,1523.03,7.59,445,46,3,53,Debit Card,Excellent,1,Android,No,2.4
C10236,46.0,Other,Mumbai,Basic,1577.53,12.94,278,38,1,2,Net Banking,Average,2,iPhone,No,4.3
C11158,39.0,Female,Trichy,Unlimited,2408.72,34.99,552,45,3,5,Debit Card,,0,Android,Yes,4.2
C10385,53.0,Female,Trichy,Standard,1751.25,26.63,740,48,2,77,UPI,Excellent,1,Android,No,3.0
C10878,40.0,Male,Mumbai,Basic,1894.4,9.55,462,32,1,34,Debit Card,Good,2,Android,No,3.4
C10465,22.0,Female,Pune,Premium,1849.17,9.61,496,70,1,77,Debit Card,Average,2,iPhone,No,4.1
C11162,63.0,Male,Chennai,Premium,1233.87,11.76,573,51,1,71,Auto Pay,Poor,0,Android,No,3.5
C11053,31.0,Male,Coimbatore,Standard,1045.98,8.14,255,29,1,54,Net Banking,Poor,0,iPhone,No,3.5
C10859,26.0,Male,Mumbai,Premium,1584.68,19.41,77,48,3,58,Debit Card,Good,4,Android,No,2.7
C10272,58.0,Female,Chennai,Standard,1155.38,42.63,188,42,1,78,UPI,Poor,5,Android,No,2.0
C10241,43.0,Female,Madurai,Standard,422.02,6.71,164,39,1,95,Credit Card,Poor,0,Android,No,3.1
C10781,40.0,Female,Pune,Standard,1843.79,12.97,535,45,1,77,Debit Card,Excellent,1,iPhone,No,3.6
C10930,54.0,Male,Salem,Premium,1246.99,1.91,552,65,3,89,Auto Pay,Good,3,Android,No,3.0
C10476,40.0,Male,Kochi,Premium,1259.07,13.32,239,38,1,40,Auto Pay,Good,2,Android,Yes,3.9
